0,freq,rel_freq
burns,10996964,0.0035019650995811637
caste,10986558,0.00349865132599545
exile,10959257,0.003489957367446194
forum,10956938,0.0034892188857101503
ruins,10939410,0.0034836371229376743
draws,10937591,0.003483057865379303
quote,10879137,0.0034644432852160034
evans,10852706,0.0034560263767358964
fraud,10825680,0.0034474199914843596
shake,10815829,0.0034442829567358623
sandy,10796917,0.00343826046143959
slept,10796853,0.003438240080744848
ralph,10783695,0.0034340499372852266
awful,10752278,0.003424045245305373
lloyd,10727041,0.0034160085641615472
genus,10703876,0.003408631708009995
drunk,10674095,0.0033991479975394845
singh,10644543,0.003389737211742348
hated,10604086,0.0033768537466301813
rocky,10595188,0.003374020193164327
tanks,10562518,0.0033636164853952264
toxic,10547478,0.0033588270221308475
super,10509114,0.0033466100694264163
quest,10496153,0.003342482660292798
crazy,10449290,0.003327559215016295
cargo,10424266,0.0033195903633721578
bruce,10400410,0.003311993459407063
panic,10391109,0.0033090315712540046
limbs,10377546,0.003304712456210469
utter,10367439,0.003301493898683004
civic,10351714,0.0032964862982952136
harsh,10302541,0.003280827237317865
lined,10288248,0.0032762756549749284
baron,10249261,0.0032638603089451177
shear,10224673,0.0032560303007839104
delta,10205323,0.003249868325107997
wiley,10172428,0.0032393929664589443
siege,10170893,0.0032389041482334905
alpha,10167549,0.0032378392569332192
drift,10153594,0.0032333953101343887
peers,10109211,0.0032192616167791397
risen,10060859,0.003203864001901529
loads,10024459,0.0031922724817669943
isaac,10013340,0.0031887316545039204
skull,10011912,0.0031882769102524887
walks,9995807,0.0031831482994896677
funny,9983033,0.0031790804401984987
swing,9980063,0.003178134648583126
salts,9975080,0.003176547820428445
canon,9970598,0.0031751205348997916
stake,9919123,0.0031587284058084406
stops,9908432,0.003155323874441454
parks,9904695,0.003154133832937532
fence,9896836,0.0031516311473128804
mason,9893658,0.003150619118439596
gland,9864406,0.003141303867149063
blade,9861954,0.0031405230317817587
alert,9854008,0.0031379926411501924
climb,9842727,0.0031344002252535526
coins,9807845,0.0031232921097224305
chaos,9799348,0.0031205862540470693
tones,9786814,0.0031165948223611834
boots,9771399,0.0031116859409635496
monks,9760880,0.0031083361827136825
cheek,9732594,0.0030993285525344116
sized,9690362,0.003085879841591509
nancy,9687040,0.0030848219561550546
hurry,9665193,0.0030778648149358463
petty,9611489,0.0030607628644604328
stamp,9588738,0.003053517845927993
spine,9583674,0.0030519052234565295
react,9582173,0.0030514272324751574
flies,9577618,0.003049976700216564
snake,9564676,0.003045855341601697
pipes,9530678,0.0030350287344166993
spell,9503142,0.003026259940503937
meter,9473898,0.0030169472368002464
rolls,9464714,0.003014022607104764
vivid,9463826,0.003013739824965218
cared,9462174,0.003013213748282189
plots,9457085,0.0030115931646018416
suite,9450772,0.003009582800134553
burnt,9446462,0.0030082102877230185
evils,9446359,0.0030081774875424182
stems,9432184,0.0030036634821054117
straw,9423578,0.003000922915559318
drain,9409107,0.00299631464940913
beast,9390033,0.0029902405654792918
suits,9383260,0.002988083714768544
weary,9347902,0.002976824017820278
stiff,9344501,0.0029757409749637522
beans,9316462,0.0029668120015282516
maine,9297065,0.002960635058779637
olive,9286968,0.002957419685735725
likes,9285296,0.002956887240085589
trips,9281971,0.002955828399304069
arabs,9280729,0.0029554328864467316
thumb,9232055,0.0029399327311987
sheer,9225539,0.002937857721715276
vapor,9220995,0.0029364106923885913
polar,9186763,0.002925509568288443
cubic,9179669,0.00292325049565563
swiss,9162041,0.0029176368880476197
nixon,9160883,0.002917268124852131
wagon,9140909,0.0029109074374024826
eagle,9119843,0.0029041990043487983
rifle,9108150,0.0029004753877297567
orbit,9096821,0.00289686768631206
balls,9096497,0.0028967645090449286
cries,9051102,0.0028823085459540715
aided,9050568,0.0028821384945323177
awake,9037710,0.0028780438855793
billy,9029893,0.0028755545747855727
tense,9014228,0.0028705660812991035
cohen,9007672,0.0028684783338814657
query,8998692,0.0028656186676504734
saxon,8976323,0.0028584952963897755
hardy,8952833,0.0028510149445227363
comic,8946954,0.0028491427866416666
pearl,8914158,0.002838698954379793
syria,8880452,0.002827965334114556
fatty,8865081,0.002823070464444558
shelf,8852714,0.002819132213634014
peaks,8794878,0.0028007144345543176
vocal,8792311,0.0027998969776261485
diego,8766316,0.0027916189126289716
beams,8738584,0.0027827877028385618
chile,8693575,0.0027684546608128676
drill,8686339,0.0027661503685135957
kelly,8650103,0.0027546110739093375
unite,8650076,0.002754602475803743
rites,8637691,0.0027506584929228033
audit,8627218,0.002747323383297282
focal,8611836,0.0027424250106953744
pious,8602429,0.0027394293670166504
socio,8576454,0.00273115767098658
deity,8575881,0.0027309752000789682
freed,8562060,0.0027265739253597536
frost,8548060,0.0027221156483849328
sends,8524224,0.002714525113386944
screw,8506931,0.0027090181859779744
wires,8506343,0.0027088309383450316
elect,8500335,0.0027069177006261227
aloud,8474609,0.002698725298236534
loses,8443006,0.002688661374862586
probe,8375330,0.002667110063966301
turks,8372410,0.0026661801947686953
burke,8338568,0.0026554032655271313
posed,8325856,0.0026513551500339937
abbey,8316990,0.0026485317869155106
basal,8299431,0.002642940152244019
breed,8295632,0.002641730366942066
weber,8289257,0.0026397002586767454
sweat,8278966,0.0026364231066518967
folks,8277725,0.0026360279122429144
laura,8269303,0.0026333459401942042
piety,8267448,0.0026327552184950403
patch,8247858,0.002626516815213844
beard,8236096,0.0026227712256582836
homer,8228921,0.002620486358708688
trick,8222139,0.0026183266419627423
genre,8212772,0.002615343736218232
gauge,8181352,0.002605338088893312
grove,8164344,0.0025999219192656153
dwell,8147371,0.0025945168953303553
rebel,8114938,0.0025841886598214716
creed,8098183,0.002578853057627677
eliot,8049228,0.0025632634183917935
myths,8047310,0.002562652634446243
quasi,8043954,0.0025615839217657073
erect,8005129,0.0025492201643694625
vitro,8001698,0.002548127568062276
satan,7999399,0.002547395455293339
donor,7982240,0.0025419311999639854
drank,7981023,0.0025415436483155313
spray,7979376,0.002541019163874279
bloom,7959254,0.0025346113460680397
shots,7957043,0.0025339072567543736
dairy,7954162,0.002532989807042626
audio,7930371,0.0025254136022206286
lenin,7922053,0.002522764748800874
fetal,7921203,0.0025224940676988315
stack,7913046,0.0025198964844642875
sauce,7910224,0.0025189978232055057
blown,7900039,0.0025157544267063233
ellen,7871419,0.0025066404347763678
adapt,7851141,0.0025001829390266946
dared,7845968,0.0024985356056844983
folly,7823469,0.0024913708361376055
verbs,7817802,0.0024895661893078688
heirs,7757227,0.0024702761801828842
micro,7724613,0.002459890305521683
exert,7707510,0.0024544438833002287
waist,7696326,0.002450882356894057
seize,7685920,0.0024475685833083437
steve,7678962,0.0024453528196518577
arena,7678179,0.002445103474589623
sweep,7635120,0.00243139140685685
token,7619414,0.0024263898569878116
della,7608985,0.002423068759089925
curse,7602708,0.0024210698587634285
sexes,7600074,0.0024202310657954517
lofty,7597562,0.0024194311235268265
ether,7577241,0.0024129599344978737
emily,7575204,0.0024123112551980375
linen,7532025,0.002398560973662623
locke,7520837,0.00239499817346303
dread,7501061,0.0023887005387877402
rated,7499372,0.0023881626795155637
marsh,7486053,0.002383921265870732
milan,7482056,0.0023826484277944208
porch,7460033,0.002375635239664672
brian,7445979,0.002371159766478662
lamps,7434585,0.0023675313659178685
wrath,7417354,0.0023620441823069297
irony,7404403,0.002357919957656865
villa,7403525,0.0023576403600008723
nasal,7397636,0.0023557650176362493
roses,7391328,0.002353756245410737
silly,7383577,0.002351287952208463
prone,7331574,0.00233472768238549
hosts,7328270,0.0023336755290194323
fairy,7320033,0.002331052469916461
blast,7319081,0.002330749307082173
cliff,7274852,0.002316664654773647
bells,7263949,0.002313192612355328
bless,7260645,0.00231214045898927
ashes,7234290,0.002303747752584169
robin,7228027,0.0023017533105346476
ellis,7223709,0.0023003782505362706
elbow,7206678,0.0022949547565964006
blake,7194547,0.0022910916595977183
pagan,7193677,0.0022908146095285686
backs,7184259,0.0022878154629179352
sided,7159595,0.002279961252681722
welsh,7152705,0.0022777671435133995
cuban,7129007,0.0022702205543884487
julia,7122651,0.00226819649664188
xviii,7102035,0.0022616313653481004
trait,7079826,0.0022545589458242577
penny,7067752,0.0022507140003818296
papal,7063118,0.002249238310703164
jimmy,7044702,0.002243373765791142
barry,7016480,0.0022343865163066134
lacks,7016289,0.002234325692670743
hegel,7011175,0.002232697147781512
crash,6995312,0.0022276456015206843
blows,6966288,0.0022184029564551694
moist,6946215,0.0022120107426183418
flora,6946078,0.0022119671151936597
belly,6899376,0.002197094940102367
rents,6844819,0.002179721353179845
dante,6841764,0.0021787484934542678
rabbi,6841500,0.002178664423088457
chris,6832050,0.002175655086130453
venus,6825212,0.0021734775362766082
float,6765249,0.0021543824175450942
crest,6759353,0.002152504846041984
wrist,6758356,0.0021521873530317053
perry,6757700,0.0021519784509105994
relax,6757308,0.0021518536191553043
merry,6745587,0.002148121085982313
jerry,6738370,0.002145822844201793
cairo,6733687,0.0021443315505537152
sally,6711063,0.0021371269749624043
ranch,6703995,0.0021348761819868305
swung,6695422,0.0021321461242364633
faded,6670945,0.002124351463842699
colon,6643839,0.002115719602722735
epoch,6625576,0.002109903780409081
joyce,6614219,0.002106287162437435
knock,6600900,0.0021020457487926033
alloy,6590817,0.002098834834025666
nails,6566100,0.0020909637460266198
cured,6564857,0.0020905679147209264
optic,6563821,0.0020902380022247897
bosom,6554474,0.002087261465447386
kenya,6539481,0.002082486969255708
booth,6535486,0.002081214768076107
minus,6519294,0.002076058452306371
byron,6513041,0.002074067194740403
daddy,6500138,0.0020699582556113947
bunch,6463578,0.002058315783740005
wills,6455515,0.0020557481346508634
bowed,6449114,0.002053709746728304
paste,6447291,0.0020531292153765112
meyer,6431928,0.0020482368932933557
flock,6426243,0.002046426514393223
ferry,6420911,0.0020447285477625267
scots,6416182,0.0020432226054901033
heels,6413664,0.0020424207525313464
punch,6406908,0.00204026931544264
weigh,6396153,0.002036844403380911
tiger,6378636,0.002031266143540344
horns,6378501,0.0020312231530123723
tours,6360053,0.0020253484177529795
lemon,6348754,0.0020217502697859437
larry,6328807,0.0020153981804418896
wayne,6325356,0.002014299215167596
edwin,6315092,0.0020110306612483417
cares,6305971,0.002008126093799246
spark,6299199,0.0020059695615368537
steal,6294514,0.0020044776309920656
fibre,6293722,0.0020042254198946326
macro,6285588,0.002001635160972262
lymph,6279240,0.0019996136508125357
trout,6269893,0.001996637114035132
johns,6261860,0.0019940790183966507
ivory,6259901,0.001993455178068531
carol,6253011,0.0019912610689002083
sober,6238695,0.0019867021622450983
theft,6235066,0.0019855465131635537
annie,6207777,0.0019768563759945614
versa,6204627,0.0019758532636752267
linda,6191654,0.0019717220331613443
nicht,6184794,0.001969537477443682
locus,6182769,0.00196889261952411
waved,6174734,0.001966333886988918
laden,6174545,0.0019662737002497576
crust,6169166,0.0019645607665463604
axial,6156316,0.0019604687051801854
avail,6142221,0.0019559801756116064
pedro,6117703,0.0019481724588352733
flung,6116128,0.001947670902675606
gamma,6114816,0.0019472530984333942
lever,6108118,0.0019451201313492976
swear,6106664,0.001944657107440627
twins,6105904,0.0019444150866905652
haste,6097995,0.0019418964786481468
grams,6081754,0.0019367245589089989
sadly,6077835,0.0019354765598044044
agony,6071712,0.0019335267005246308
costa,6064994,0.0019313873644734275
annum,6047900,0.0019259438082871708
stain,6044036,0.0019247133238421202
beads,6042481,0.0019242181366495598
stove,6025489,0.0019188070621955484
stout,6018347,0.001916532704041679
yeast,6014488,0.001915303811838405
choir,6013515,0.0019149939615886549
edgar,6008780,0.0019134861086260993
skins,6007029,0.0019129285055558914
couch,5997800,0.0019099895456844182
halls,5997533,0.0019099045199735412
terry,5993934,0.001908758424342657
keith,5987414,0.0019066821410658116
folds,5975908,0.0019030180742892196
bowel,5973462,0.0019022391496120472
viral,5970098,0.0019011678893446687
purse,5968302,0.0019005959560984703
twist,5953844,0.0018959918297769016
betty,5946972,0.001893803452678975
finer,5942948,0.0018925220164970693
psalm,5938057,0.00189096448559108
blend,5924257,0.0018865698982873278
witch,5921628,0.0018857326975611276
brook,5900289,0.0018789373281064342
maize,5885381,0.0018741899000249604
radar,5807722,0.0018494595191972725
burma,5804445,0.001848415963936809
sands,5802796,0.0018478908425988462
woven,5796062,0.0018457464113739571
worms,5789540,0.0018436694912004014
shine,5789224,0.0018435688615201125
penal,5782635,0.0018414706053067485
blues,5775264,0.0018391233224795051
coats,5768322,0.0018369126539967047
privy,5759287,0.0018340354731061683
hints,5757195,0.001833369279146788
slain,5754475,0.0018325030996202512
sperm,5742280,0.0018286196219268267
dewey,5732331,0.0018254513792395058
newer,5730290,0.0018248014261462479
intra,5727421,0.001823887797814765
hears,5727402,0.0018238817472960133
miami,5727392,0.00182387856281246
flank,5720228,0.0018215971987947728
canoe,5715254,0.00182001323667529
pools,5714338,0.0018197215379817946
reich,5705282,0.001816837669675796
weeds,5704850,0.0018167000999862871
coral,5703555,0.0018162877093661162
opium,5685749,0.0018106174179508545
naive,5685530,0.0018105476777610342
henri,5668275,0.0018050528513895673
crane,5664326,0.0018037952988343123
assay,5663388,0.0018034965942769993
