,w1,w2,w3,w4,w5,tglp5,nu5,tglp4,nu4,tglp3,nu3,tglp2,nu2,mean_tglp2,mean_tglp_per_unique2,mean_tglp3,mean_tglp_per_unique3,mean_tglp4,mean_tglp_per_unique4,mean_tglp5,mean_tglp_per_unique5
5760,onery,sault,chimp,bodge,quaff,1.9036717062634985,20,1.6544276457883365,18,1.2107991360691142,15,0.8946004319654427,10,0.44730021598272135,0.08946004319654427,0.40359971202303807,0.08071994240460761,0.4136069114470841,0.09191264698824092,0.38073434125269967,0.09518358531317492
5761,pewit,saury,clonk,vozhd,gimme,1.926133909287257,21,1.5503239740820733,19,1.34341252699784,15,0.9382289416846652,10,0.4691144708423326,0.09382289416846652,0.4478041756659467,0.08956083513318934,0.38758099352051834,0.0815959986358986,0.3852267818574514,0.09172066234701223
5762,snaws,corey,built,fadge,plump,2.0863930885529163,19,1.8133909287257022,17,1.3749460043196546,14,0.9257019438444924,9,0.4628509719222462,0.10285577153827694,0.45831533477321823,0.09821042887997533,0.45334773218142554,0.10667005463092366,0.4172786177105833,0.10981016255541665
5763,maces,briny,poult,hewgh,skoff,1.8604751619870414,20,1.5663066954643632,18,1.3278617710583156,15,0.895464362850972,10,0.447732181425486,0.0895464362850972,0.44262059035277185,0.08852411807055437,0.3915766738660908,0.08701703863690907,0.37209503239740827,0.09302375809935207
5764,romeo,slaty,chink,budge,wauff,2.0077753779697627,20,1.7429805615550757,18,1.339524838012959,14,0.9494600431965443,9,0.47473002159827216,0.10549556035517159,0.44650827933765297,0.0956803455723542,0.43574514038876894,0.09683225341972643,0.40155507559395254,0.10038876889848813
5765,bahut,soily,dreck,gnawn,plump,1.8894168466522676,20,1.616414686825054,18,1.3295896328293737,15,0.9753779697624191,10,0.48768898488120954,0.0975377969762419,0.4431965442764579,0.08863930885529157,0.4041036717062635,0.08980081593472522,0.3778833693304535,0.09447084233261338
5766,renew,soily,chapt,budge,kamik,2.0734341252699786,20,1.7900647948164148,18,1.386609071274298,14,0.9753779697624191,9,0.48768898488120954,0.10837532997360212,0.46220302375809935,0.09904350509102129,0.4475161987041037,0.09944804415646749,0.41468682505399573,0.10367170626349893
5767,prads,coney,built,hewgh,kamme,1.981857451403888,20,1.6030237580993523,18,1.3645788336933047,15,0.9153347732181426,10,0.4576673866090713,0.09153347732181426,0.4548596112311016,0.09097192224622032,0.40075593952483807,0.08905687544996402,0.3963714902807776,0.0990928725701944
5768,presa,bliny,chout,fadge,muzak,1.9537796976241897,21,1.703239740820734,18,1.2647948164146867,15,0.8669546436285097,10,0.43347732181425486,0.08669546436285097,0.4215982721382289,0.08431965442764579,0.4258099352051835,0.09462443004559634,0.39075593952483795,0.09303712845829475
5769,wases,crony,built,vozhd,gimme,1.9287257019438444,20,1.5529157667386608,18,1.3460043196544276,14,0.8967602591792656,9,0.4483801295896328,0.09964002879769618,0.4486681065514759,0.09614316568960198,0.3882289416846652,0.08627309815214783,0.3857451403887689,0.09643628509719222
5770,erica,sonly,bumph,fadge,tewit,1.979697624190065,20,1.6220302375809936,18,1.183585313174946,15,0.9205183585313176,10,0.4602591792656588,0.09205183585313176,0.39452843772498203,0.07890568754499641,0.4055075593952484,0.09011279097672187,0.395939524838013,0.09898488120950324
5771,rapes,bliny,chout,dodge,muzak,1.9321814254859608,20,1.6816414686825052,17,1.2647948164146867,15,0.8669546436285097,10,0.43347732181425486,0.08669546436285097,0.4215982721382289,0.08431965442764579,0.4204103671706263,0.09892008639308854,0.3864362850971922,0.09660907127429805
5772,crogs,faine,bludy,kempt,vozhd,1.8185745140388772,22,1.611663066954644,19,1.3412526997840175,15,0.9213822894168466,10,0.4606911447084233,0.09213822894168466,0.44708423326133917,0.08941684665226783,0.402915766738661,0.08482437194498126,0.3637149028077754,0.08266247791085805
5773,modem,slaty,brink,gauch,puffa,1.9550755939524838,20,1.7598272138228943,18,1.3818574514038877,14,0.9494600431965443,9,0.47473002159827216,0.10549556035517159,0.4606191504679626,0.09870410367170626,0.4399568034557236,0.09776817854571634,0.3910151187904968,0.0977537796976242
5774,grama,soily,bunce,wheft,paved,2.140388768898488,21,1.7382289416846655,18,1.4393088552915767,14,0.9753779697624191,9,0.48768898488120954,0.10837532997360212,0.47976961843052557,0.10280777537796977,0.43455723542116637,0.09656827453803697,0.42807775377969765,0.10192327470945181
5775,lades,crony,whipt,begum,quaff,1.7516198704103672,21,1.5023758099352051,19,1.2406047516198704,15,0.8967602591792656,10,0.4483801295896328,0.08967602591792656,0.41353491720662344,0.0827069834413247,0.3755939524838013,0.07907241104922132,0.35032397408207344,0.0834104700195413
5776,tench,soily,fraud,gamme,vibex,2.059611231101512,20,1.7883369330453565,17,1.3684665226781858,15,0.9753779697624191,10,0.48768898488120954,0.0975377969762419,0.45615550755939527,0.09123110151187905,0.4470842332613391,0.10519629017913862,0.4119222462203024,0.1029805615550756
5777,keyer,saint,could,bumph,figgy,1.9732181425485964,20,1.6082073434125272,18,1.3451403887688986,14,0.9468682505399568,9,0.4734341252699784,0.10520758339332853,0.44838012958963286,0.09608145634063561,0.4020518358531318,0.08934485241180706,0.3946436285097193,0.09866090712742982
5778,amaut,soily,bench,fjord,qapik,1.905399568034557,21,1.6220302375809934,18,1.3403887688984881,14,0.9753779697624191,9,0.48768898488120954,0.10837532997360212,0.44679625629949604,0.09574205492132058,0.40550755939524835,0.09011279097672185,0.3810799136069114,0.09073331276355033
5779,hazed,soily,brunt,clack,gimme,2.2194384449244065,19,1.8436285097192227,17,1.4241900647948167,15,0.9749460043196545,10,0.48747300215982725,0.09749460043196545,0.4747300215982722,0.09494600431965444,0.46090712742980566,0.10844873586583663,0.4438876889848813,0.1168125497328635
5780,potin,samey,brugh,flack,dewax,1.9490280777537796,22,1.7114470842332612,19,1.3187904967602593,15,0.9645788336933047,10,0.48228941684665233,0.09645788336933046,0.4395968322534198,0.08791936645068395,0.4278617710583153,0.09007616232806638,0.38980561555075594,0.08859218535244452
5781,liang,souce,party,whiff,meved,2.032829373650108,20,1.6725701943844495,17,1.4332613390928728,14,0.952915766738661,10,0.4764578833693305,0.09529157667386609,0.4777537796976243,0.1023758099352052,0.4181425485961124,0.09838648202261469,0.40656587473002165,0.10164146868250541
5782,dreck,soily,gaunt,bumph,jeffs,1.8328293736501085,21,1.6781857451403892,19,1.4151187904967606,15,0.9749460043196545,10,0.48747300215982725,0.09749460043196545,0.4717062634989202,0.09434125269978404,0.4195464362850973,0.0883255655337047,0.36656587473002167,0.08727758922143374
5783,dotal,shine,curvy,begem,qapik,2.0116630669546436,21,1.72829373650108,18,1.3645788336933047,15,0.9511879049676026,10,0.4755939524838013,0.09511879049676027,0.4548596112311016,0.09097192224622032,0.43207343412527,0.09601631869450444,0.40233261339092874,0.09579347937879255
5784,eliad,crony,sumph,botte,wauff,1.9939524838012959,19,1.729157667386609,17,1.2427645788336934,15,0.8963282937365011,10,0.44816414686825057,0.08963282937365011,0.41425485961123115,0.08285097192224623,0.43228941684665223,0.10171515690509464,0.3987904967602592,0.10494486756848925
5785,vined,slaty,broch,guimp,wauff,1.933477321814255,21,1.6686825053995678,19,1.370194384449244,15,0.9490280777537797,10,0.47451403887688987,0.09490280777537798,0.4567314614830813,0.09134629229661625,0.41717062634989194,0.08782539502102989,0.38669546436285096,0.09207034865782167
5786,jutty,saine,broch,dwalm,kopek,2.0695464362850973,20,1.7291576673866091,18,1.4414686825053995,14,1.0203023758099352,9,0.5101511879049676,0.11336693064554836,0.48048956083513317,0.10296204875038568,0.4322894168466523,0.09606431485481162,0.4139092872570195,0.10347732181425487
5787,moses,briny,claut,hewgh,pavid,1.9161987041036719,20,1.5831533477321815,17,1.344708423326134,14,0.8950323974082074,9,0.4475161987041037,0.09944804415646749,0.4482361411087113,0.09605060166615242,0.3957883369330454,0.09312666751365774,0.38323974082073436,0.09580993520518359
5788,hoppy,saine,blurt,crack,meved,2.2362850971922246,19,1.876025917926566,16,1.4280777537796978,14,1.0203023758099352,9,0.5101511879049676,0.11336693064554836,0.47602591792656596,0.10200555384140698,0.4690064794816415,0.11725161987041037,0.4472570194384449,0.11769921564169603
5789,bundt,soare,chivy,flump,gawks,1.9559395248380127,22,1.7244060475161984,19,1.4539956803455723,15,1.014254859611231,10,0.5071274298056155,0.10142548596112311,0.4846652267818574,0.09693304535637148,0.4311015118790496,0.09075821302716834,0.39118790496760253,0.08890634203809149
5790,strip,coaly,bunde,whiff,maggs,1.8423326133909288,20,1.5874730021598273,18,1.3481641468682506,15,0.9200863930885529,10,0.46004319654427644,0.09200863930885529,0.44938804895608353,0.0898776097912167,0.39686825053995683,0.08819294456443486,0.36846652267818575,0.09211663066954644
5791,snabs,corey,guilt,whomp,dekko,1.812958963282937,20,1.6064794816414685,18,1.3494600431965442,14,0.9252699784017279,9,0.46263498920086393,0.10280777537796976,0.44982001439884806,0.09639000308546744,0.4016198704103671,0.08924886009119269,0.3625917926565874,0.09064794816414685
5792,torso,faine,bludy,whack,gemma,1.9235421166306694,20,1.6859611231101512,18,1.3408207343412528,14,0.920950323974082,9,0.460475161987041,0.10232781377489801,0.4469402447804176,0.09577290959580377,0.4214902807775378,0.09366450683945285,0.38470842332613386,0.09617710583153347
5793,aunes,pricy,fowth,kvell,badge,1.8626349892008638,21,1.408207343412527,18,1.1792656587473005,15,0.8686825053995682,10,0.4343412526997841,0.08686825053995681,0.39308855291576683,0.07861771058315337,0.35205183585313177,0.07823374130069595,0.37252699784017274,0.08869690424766018
5794,brugh,saine,zloty,coded,kempt,2.12829373650108,20,1.8578833693304535,17,1.4311015118790495,15,1.0203023758099352,10,0.5101511879049676,0.10203023758099353,0.4770338372930165,0.0954067674586033,0.4644708423326134,0.10928725701943844,0.42565874730021597,0.10641468682505399
5795,soths,crane,blimy,puked,wauff,2.0125269978401725,20,1.7477321814254858,18,1.4125269978401727,14,0.9494600431965442,9,0.4747300215982721,0.10549556035517157,0.47084233261339087,0.10089478556001233,0.43693304535637145,0.09709623230141588,0.4025053995680345,0.10062634989200862
5796,fiats,corey,blunk,whomp,gadge,1.971922246220302,21,1.5425485961123109,19,1.2855291576673866,15,0.9252699784017279,10,0.46263498920086393,0.09252699784017279,0.4285097192224622,0.08570194384449244,0.3856371490280777,0.08118676821643742,0.3943844492440604,0.09390105934382391
5797,wears,bliny,chout,fadge,kopek,2.0431965442764577,20,1.7028077753779698,18,1.2643628509719222,15,0.8665226781857451,10,0.43326133909287257,0.08665226781857452,0.4214542836573074,0.08429085673146149,0.42570194384449245,0.09460043196544277,0.40863930885529154,0.10215982721382288
5798,surds,coate,bliny,whomp,gruff,1.968034557235421,20,1.705399568034557,18,1.4483801295896328,14,0.9360691144708423,9,0.46803455723542114,0.10400767938564914,0.4827933765298776,0.10345572354211663,0.42634989200863926,0.09474442044636427,0.3936069114470842,0.09840172786177105
5799,faugh,soily,brent,clack,piped,2.210799136069115,19,1.8488120950323974,17,1.4293736501079914,15,0.9749460043196544,10,0.4874730021598272,0.09749460043196544,0.4764578833693305,0.09529157667386609,0.46220302375809935,0.10875365264896455,0.44215982721382296,0.11635784926679552
5800,ulcer,saint,podgy,fehme,bwazi,1.9701943844492436,21,1.7304535637149023,18,1.3507559395248379,15,0.9464362850971921,10,0.47321814254859607,0.09464362850971922,0.45025197984161264,0.09005039596832252,0.4326133909287256,0.09613630909527235,0.39403887688984873,0.09381878021186874
5801,wheat,soily,crunk,badge,flamm,2.154643628509719,20,1.8289416846652267,18,1.3745140388768897,15,0.9749460043196544,10,0.4874730021598272,0.09749460043196544,0.45817134629229656,0.09163426925845931,0.45723542116630667,0.10160787137029037,0.4309287257019438,0.10773218142548595
5802,prams,coney,built,hewgh,skoff,1.8967602591792658,20,1.6025917926565876,18,1.36414686825054,15,0.914902807775378,10,0.457451403887689,0.0914902807775378,0.45471562275018,0.090943124550036,0.4006479481641469,0.08903287736981041,0.3793520518358532,0.0948380129589633
5803,gnash,corey,built,damme,skoff,2.086393088552916,19,1.7922246220302378,17,1.3740820734341255,15,0.9248380129589634,10,0.4624190064794817,0.09248380129589634,0.45802735781137516,0.09160547156227503,0.44805615550755945,0.10542497776648457,0.41727861771058317,0.10981016255541662
5804,tuffe,soily,crank,whomp,gaged,2.0907127429805614,20,1.6924406047516196,18,1.4354211663066954,14,0.9745140388768899,9,0.48725701943844496,0.10827933765298776,0.47847372210223177,0.1025300833076211,0.4231101511879049,0.09402447804175665,0.4181425485961123,0.10453563714902807
5805,scrod,faine,plumy,bight,wokka,1.85183585313175,21,1.6388768898488126,19,1.3265658747300217,15,0.9205183585313175,10,0.46025917926565874,0.09205183585313174,0.44218862491000727,0.08843772498200145,0.40971922246220316,0.08625667841309541,0.37036717062635,0.08818265967294048
5806,druid,slane,choky,tempt,vibex,2.0246220302375812,20,1.7533477321814255,17,1.4272138228941684,14,0.9930885529157667,9,0.49654427645788335,0.1103431725461963,0.4757379409647228,0.10194384449244061,0.43833693304535637,0.10313810189302502,0.4049244060475162,0.10123110151187906
5807,fumed,soily,brant,chowk,jaggs,2.0151187904967602,21,1.797840172786177,19,1.485097192224622,15,0.9745140388768899,10,0.48725701943844496,0.097451403887689,0.49503239740820737,0.09900647948164147,0.44946004319654426,0.09462316698874616,0.40302375809935204,0.09595803764270287
5808,thorn,saice,bludy,gramp,wokka,1.990928725701944,20,1.7779697624190065,18,1.4267818574514042,15,1.0069114470842333,10,0.5034557235421167,0.10069114470842333,0.4755939524838014,0.09511879049676028,0.4444924406047516,0.09877609791216703,0.3981857451403888,0.0995464362850972
5809,flats,crine,podgy,bumph,waver,2.0159827213822896,21,1.5987041036717062,19,1.3356371490280778,15,0.9313174946004319,10,0.46565874730021595,0.09313174946004318,0.4452123830093593,0.08904247660187185,0.39967602591792656,0.08414232124587928,0.4031965442764579,0.09599917720868045
5810,payor,slice,bundt,hewgh,miffy,1.8717062634989203,20,1.555075593952484,18,1.3166306695464365,15,0.9624190064794815,10,0.48120950323974077,0.09624190064794816,0.4388768898488122,0.08777537796976244,0.388768898488121,0.08639308855291578,0.3743412526997841,0.09358531317494602
5811,reign,slaty,pouch,damme,vibex,2.0168466522678186,20,1.745572354211663,17,1.3274298056155507,15,0.9485961123110151,10,0.4742980561555076,0.09485961123110151,0.44247660187185023,0.08849532037437005,0.43639308855291575,0.10268072671833312,0.4033693304535637,0.10084233261339093
5812,stoma,crine,bludy,khaph,gaffs,1.8587473002159827,20,1.6362850971922245,18,1.3511879049676025,15,0.9313174946004319,10,0.46565874730021595,0.09313174946004318,0.4503959683225342,0.09007919366450684,0.4090712742980561,0.09090472762179025,0.37174946004319653,0.09293736501079913
5813,sings,coate,burly,whomp,faded,2.0561555075593954,20,1.6453563714902808,18,1.3883369330453565,14,0.9356371490280777,9,0.46781857451403885,0.10395968322534196,0.4627789776817855,0.09916692378895405,0.4113390928725702,0.0914086873050156,0.4112311015118791,0.10280777537796977
5814,boabs,crine,fluty,whomp,gaged,2.0207343412526995,20,1.622462203023758,18,1.3654427645788338,14,0.9313174946004319,9,0.46565874730021595,0.1034797216222702,0.4551475881929446,0.09753162604134527,0.4056155507559395,0.09013678905687544,0.4041468682505399,0.10103671706263498
5815,nurdy,saice,plotz,hewgh,bobak,1.8997840172786178,20,1.5606911447084233,18,1.3222462203023757,15,1.0069114470842333,10,0.5034557235421167,0.10069114470842333,0.4407487401007919,0.08814974802015837,0.3901727861771058,0.08670506359491241,0.3799568034557236,0.0949892008639309
5816,sabha,crine,pouty,dwalm,vuggs,1.8656587473002164,20,1.689416846652268,18,1.4017278617710585,14,0.9313174946004319,9,0.46565874730021595,0.1034797216222702,0.4672426205903528,0.10012341869793275,0.422354211663067,0.09385649148068156,0.3731317494600433,0.09328293736501082
5817,yamen,souct,whirl,budge,fezzy,1.9619870410367166,20,1.6280777537796973,18,1.2246220302375808,15,0.8786177105831533,10,0.43930885529157665,0.08786177105831533,0.4082073434125269,0.08164146868250538,0.40701943844492433,0.09044876409887208,0.3923974082073433,0.09809935205183583
5818,remit,soapy,clunk,whiff,badge,2.0086393088552916,21,1.554211663066955,18,1.3149028077753782,15,0.9438444924406049,10,0.47192224622030243,0.09438444924406049,0.43830093592512603,0.0876601871850252,0.3885529157667387,0.08634509239260861,0.40172786177105835,0.09564949089787103
5819,picky,soare,blunt,whiff,gaged,2.0721382289416854,20,1.6738660907127434,18,1.4345572354211666,15,1.0138228941684666,10,0.5069114470842333,0.10138228941684665,0.47818574514038886,0.09563714902807778,0.41846652267818585,0.09299256059515242,0.4144276457883371,0.10360691144708427
