w,in_wordle,in_wordle_curated,freq
abcde,False,False,124697.0
sould,False,False,124626.0
cumae,False,False,124550.0
seidl,False,False,124538.0
juive,False,False,124532.0
assed,False,False,124532.0
philp,False,False,124526.0
klemm,False,False,124466.0
zuber,False,False,124441.0
lobel,False,False,124401.0
duree,False,False,124375.0
taupo,False,False,124352.0
taran,False,False,124318.0
cusco,False,False,124294.0
egean,False,False,124229.0
amiri,False,False,124198.0
otten,False,False,124146.0
amram,False,False,124142.0
fionn,False,False,124061.0
caney,False,False,123999.0
arkin,False,False,123933.0
eatin,False,False,123895.0
riage,False,False,123854.0
tacna,False,False,123848.0
punkt,False,False,123820.0
ovata,False,False,123775.0
ijebu,False,False,123676.0
harum,False,False,123670.0
katia,False,False,123634.0
burra,False,False,123616.0
konya,False,False,123477.0
janin,False,False,123450.0
cakra,False,False,123408.0
caire,False,False,123395.0
casse,False,False,123370.0
cymru,False,False,123344.0
crede,False,False,123329.0
guelf,False,False,123285.0
tappi,False,False,123284.0
moura,False,False,123275.0
etant,False,False,123274.0
calvi,False,False,123257.0
zeman,False,False,123253.0
eason,False,False,123231.0
apion,False,False,123225.0
satir,False,False,123098.0
batra,False,False,123057.0
ghani,False,False,123005.0
maggi,False,False,122990.0
vamos,False,False,122987.0
totam,False,False,122976.0
trung,False,False,122966.0
unico,False,False,122896.0
anzus,False,False,122870.0
inten,False,False,122856.0
peder,False,False,122843.0
orono,False,False,122810.0
pelle,False,False,122759.0
mable,False,False,122615.0
josep,False,False,122575.0
ibero,False,False,122553.0
balbo,False,False,122552.0
lilia,False,False,122479.0
puvis,False,False,122477.0
tudeh,False,False,122446.0
appar,False,False,122430.0
acuta,False,False,122417.0
pelee,False,False,122392.0
naess,False,False,122378.0
joash,False,False,122367.0
takao,False,False,122291.0
dufay,False,False,122288.0
boeck,False,False,122273.0
litig,False,False,122205.0
myres,False,False,122193.0
teile,False,False,122131.0
kieft,False,False,122095.0
ceecs,False,False,122024.0
moine,False,False,121997.0
movin,False,False,121979.0
armie,False,False,121977.0
moshi,False,False,121976.0
gyges,False,False,121944.0
tyana,False,False,121933.0
bythe,False,False,121925.0
kavya,False,False,121916.0
geber,False,False,121876.0
tonty,False,False,121864.0
mette,False,False,121857.0
ipsos,False,False,121794.0
dehli,False,False,121788.0
balam,False,False,121779.0
typus,False,False,121751.0
creat,False,False,121717.0
aryeh,False,False,121709.0
cosme,False,False,121686.0
doone,False,False,121631.0
eadie,False,False,121608.0
wesel,False,False,121519.0
dauer,False,False,121517.0
kanta,False,False,121461.0
vande,False,False,121454.0
bondy,False,False,121377.0
reval,False,False,121358.0
koman,False,False,121347.0
davin,False,False,121300.0
jilin,False,False,121295.0
wrenn,False,False,121283.0
monza,False,False,121272.0
cerda,False,False,121247.0
pyrus,False,False,121219.0
neary,False,False,121214.0
alvan,False,False,121206.0
brera,False,False,121199.0
tirso,False,False,121179.0
tbeir,False,False,121158.0
magne,False,False,121149.0
nnder,False,False,121096.0
shoin,False,False,121080.0
stace,False,False,121047.0
mycol,False,False,121043.0
orpen,False,False,121038.0
deptt,False,False,121031.0
arpad,False,False,120950.0
walke,False,False,120947.0
parus,False,False,120847.0
ceive,False,False,120838.0
wever,False,False,120815.0
spann,False,False,120791.0
falun,False,False,120766.0
panin,False,False,120699.0
dreux,False,False,120699.0
abduh,False,False,120678.0
princ,False,False,120659.0
queda,False,False,120639.0
finan,False,False,120605.0
hyams,False,False,120591.0
illum,False,False,120518.0
archs,False,False,120500.0
exerc,False,False,120441.0
preux,False,False,120407.0
hiuen,False,False,120373.0
lydda,False,False,120367.0
malle,False,False,120328.0
hazor,False,False,120301.0
snape,False,False,120274.0
imola,False,False,120231.0
manuf,False,False,120230.0
sanyo,False,False,120212.0
gioia,False,False,120178.0
drood,False,False,120148.0
sloka,False,False,120075.0
moana,False,False,120025.0
iheir,False,False,120008.0
lantz,False,False,119976.0
juche,False,False,119941.0
staal,False,False,119940.0
coeli,False,False,119931.0
artem,False,False,119928.0
soeur,False,False,119927.0
repub,False,False,119927.0
peden,False,False,119895.0
carli,False,False,119852.0
niver,False,False,119843.0
kunda,False,False,119836.0
cuneo,False,False,119785.0
awacs,False,False,119673.0
bruun,False,False,119640.0
siang,False,False,119626.0
yakut,False,False,119620.0
robie,False,False,119574.0
cedaw,False,False,119545.0
ition,False,False,119409.0
sasso,False,False,119390.0
lotka,False,False,119364.0
waitz,False,False,119349.0
kreps,False,False,119297.0
belin,False,False,119296.0
anges,False,False,119250.0
unten,False,False,119216.0
adria,False,False,119211.0
estoy,False,False,119204.0
ayllu,False,False,119198.0
stans,False,False,119192.0
viens,False,False,119093.0
wogan,False,False,119081.0
ebene,False,False,119060.0
maren,False,False,119037.0
tsien,False,False,118983.0
eakin,False,False,118932.0
tryal,False,False,118909.0
adyar,False,False,118869.0
bibel,False,False,118847.0
neher,False,False,118812.0
gowen,False,False,118777.0
morus,False,False,118768.0
darum,False,False,118753.0
terah,False,False,118749.0
hande,False,False,118662.0
justa,False,False,118599.0
taita,False,False,118584.0
kynge,False,False,118575.0
pompe,False,False,118559.0
hoole,False,False,118538.0
physi,False,False,118473.0
kiing,False,False,118401.0
muste,False,False,118364.0
ently,False,False,118327.0
gezer,False,False,118281.0
calas,False,False,118274.0
preis,False,False,118251.0
sexta,False,False,118248.0
yazid,False,False,118240.0
borno,False,False,118164.0
welle,False,False,118137.0
suffi,False,False,118073.0
hyogo,False,False,118037.0
hooft,False,False,118032.0
verbe,False,False,117956.0
suraj,False,False,117942.0
neave,False,False,117915.0
censo,False,False,117903.0
chari,False,False,117883.0
ravan,False,False,117841.0
kioto,False,False,117798.0
nieuw,False,False,117768.0
assem,False,False,117754.0
ceste,False,False,117740.0
loewy,False,False,117717.0
andie,False,False,117686.0
voire,False,False,117670.0
firuz,False,False,117665.0
poche,False,False,117662.0
nanga,False,False,117657.0
trudi,False,False,117641.0
sipri,False,False,117580.0
jassy,False,False,117529.0
kiado,False,False,117453.0
vento,False,False,117449.0
dando,False,False,117427.0
rawle,False,False,117403.0
boker,False,False,117402.0
mitla,False,False,117340.0
mager,False,False,117314.0
drona,False,False,117266.0
figur,False,False,117207.0
uring,False,False,117142.0
vanni,False,False,117138.0
mader,False,False,117130.0
coole,False,False,117126.0
nhtsa,False,False,117046.0
sweyn,False,False,116972.0
janna,False,False,116935.0
douze,False,False,116890.0
typha,False,False,116865.0
weyer,False,False,116838.0
ginza,False,False,116831.0
benth,False,False,116823.0
mycin,False,False,116783.0
olaus,False,False,116777.0
tirer,False,False,116756.0
posix,False,False,116754.0
gombe,False,False,116676.0
wertz,False,False,116606.0
ailsa,False,False,116599.0
rykov,False,False,116582.0
liest,False,False,116540.0
matra,False,False,116506.0
kuder,False,False,116505.0
laxmi,False,False,116489.0
fanti,False,False,116329.0
biden,False,False,116328.0
jerom,False,False,116306.0
shiro,False,False,116285.0
mando,False,False,116274.0
zweck,False,False,116264.0
hoste,False,False,116256.0
praia,False,False,116246.0
okeru,False,False,116237.0
eould,False,False,116233.0
meist,False,False,116192.0
cange,False,False,116186.0
sheil,False,False,116110.0
siraj,False,False,116091.0
thier,False,False,116089.0
domar,False,False,116087.0
kozol,False,False,115987.0
funda,False,False,115978.0
maass,False,False,115975.0
netta,False,False,115944.0
paese,False,False,115906.0
adami,False,False,115871.0
thora,False,False,115687.0
difco,False,False,115592.0
somer,False,False,115569.0
densa,False,False,115537.0
miwok,False,False,115499.0
ofhis,False,False,115497.0
aboot,False,False,115494.0
tarik,False,False,115473.0
zeits,False,False,115466.0
peche,False,False,115461.0
icsid,False,False,115366.0
pasig,False,False,115336.0
howel,False,False,115299.0
penry,False,False,115263.0
jacek,False,False,115241.0
wiens,False,False,115190.0
othei,False,False,115176.0
upson,False,False,115153.0
henrv,False,False,115129.0
lillo,False,False,115120.0
yusef,False,False,115110.0
dbmss,False,False,115032.0
genio,False,False,114956.0
szent,False,False,114951.0
kulik,False,False,114947.0
natta,False,False,114924.0
arkiv,False,False,114911.0
kanya,False,False,114792.0
austr,False,False,114742.0
cerny,False,False,114713.0
useth,False,False,114708.0
razak,False,False,114677.0
aient,False,False,114654.0
etzel,False,False,114649.0
taino,False,False,114599.0
walle,False,False,114523.0
digna,False,False,114512.0
leddy,False,False,114510.0
haine,False,False,114480.0
meete,False,False,114469.0
wnich,False,False,114453.0
papin,False,False,114451.0
casar,False,False,114404.0
satow,False,False,114394.0
ouray,False,False,114392.0
moret,False,False,114334.0
elwyn,False,False,114308.0
cuffe,False,False,114291.0
lesch,False,False,114241.0
rakic,False,False,114229.0
fouad,False,False,114214.0
sybex,False,False,114205.0
globo,False,False,114168.0
escap,False,False,114142.0
holde,False,False,114118.0
thurn,False,False,114070.0
tyger,False,False,114023.0
vraie,False,False,113980.0
kolar,False,False,113932.0
tyree,False,False,113913.0
agard,False,False,113912.0
jagow,False,False,113898.0
kitto,False,False,113847.0
alata,False,False,113827.0
tonge,False,False,113820.0
maltz,False,False,113804.0
penda,False,False,113796.0
leitz,False,False,113724.0
gunga,False,False,113683.0
faseb,False,False,113635.0
budha,False,False,113610.0
dagli,False,False,113607.0
xciii,False,False,113593.0
ogier,False,False,113563.0
hilal,False,False,113513.0
boddy,False,False,113512.0
perla,False,False,113509.0
ellet,False,False,113465.0
gradu,False,False,113462.0
klebs,False,False,113421.0
wentz,False,False,113402.0
raghu,False,False,113401.0
ative,False,False,113399.0
levit,False,False,113386.0
distr,False,False,113373.0
comdr,False,False,113362.0
heiss,False,False,113315.0
guion,False,False,113289.0
stitt,False,False,113279.0
effec,False,False,113181.0
mutti,False,False,113179.0
friis,False,False,113172.0
dsrna,False,False,113172.0
calne,False,False,113165.0
seger,False,False,113107.0
dirck,False,False,113070.0
biran,False,False,113067.0
powel,False,False,113036.0
lmage,False,False,112971.0
scarr,False,False,112967.0
engen,False,False,112882.0
lecoq,False,False,112866.0
botde,False,False,112816.0
alium,False,False,112794.0
sekou,False,False,112785.0
engin,False,False,112742.0
tured,False,False,112640.0
muntz,False,False,112632.0
afton,False,False,112598.0
swets,False,False,112579.0
blaug,False,False,112528.0
demco,False,False,112514.0
zakir,False,False,112457.0
carty,False,False,112445.0
somma,False,False,112441.0
adeno,False,False,112423.0
hemos,False,False,112372.0
forti,False,False,112351.0
rushd,False,False,112267.0
kriya,False,False,112248.0
gorer,False,False,112213.0
jimbo,False,False,112179.0
boies,False,False,112174.0
vould,False,False,112166.0
kurze,False,False,112159.0
fince,False,False,112150.0
lorin,False,False,112111.0
miley,False,False,112043.0
kaoru,False,False,112022.0
anser,False,False,112018.0
golfo,False,False,112002.0
konoe,False,False,111992.0
litis,False,False,111981.0
sayde,False,False,111959.0
maggy,False,False,111951.0
fecha,False,False,111900.0
manso,False,False,111891.0
trata,False,False,111851.0
casta,False,False,111849.0
negre,False,False,111842.0
barco,False,False,111816.0
alexi,False,False,111784.0
falck,False,False,111700.0
pleck,False,False,111623.0
pfalz,False,False,111595.0
andar,False,False,111581.0
bhoja,False,False,111558.0
lyeth,False,False,111509.0
houre,False,False,111501.0
ajzen,False,False,111349.0
vadis,False,False,111342.0
hafen,False,False,111305.0
thich,False,False,111283.0
voies,False,False,111262.0
akiko,False,False,111178.0
borba,False,False,111108.0
heman,False,False,111105.0
samad,False,False,111100.0
manin,False,False,111045.0
exton,False,False,111013.0
zahra,False,False,110971.0
compl,False,False,110944.0
urbem,False,False,110942.0
wason,False,False,110915.0
nilus,False,False,110872.0
sayle,False,False,110871.0
ister,False,False,110869.0
matha,False,False,110839.0
kunti,False,False,110807.0
thoir,False,False,110773.0
aiyar,False,False,110686.0
sabda,False,False,110674.0
burgo,False,False,110670.0
trary,False,False,110662.0
arvid,False,False,110644.0
simha,False,False,110641.0
audra,False,False,110622.0
jinja,False,False,110574.0
pitou,False,False,110551.0
subde,False,False,110540.0
allin,False,False,110536.0
ziggy,False,False,110524.0
kalat,False,False,110523.0
amaro,False,False,110507.0
pagel,False,False,110501.0
hulda,False,False,110487.0
croit,False,False,110415.0
ogoni,False,False,110362.0
wonld,False,False,110326.0
iuxta,False,False,110308.0
gosta,False,False,110308.0
mally,False,False,110303.0
drews,False,False,110300.0
distt,False,False,110290.0
judex,False,False,110259.0
curll,False,False,110232.0
crile,False,False,110229.0
soest,False,False,110219.0
eudes,False,False,110216.0
telah,False,False,110211.0
finck,False,False,110202.0
soden,False,False,110111.0
kirch,False,False,110011.0
silke,False,False,109943.0
dusen,False,False,109918.0
spira,False,False,109912.0
incan,False,False,109859.0
wilna,False,False,109851.0
beato,False,False,109846.0
teale,False,False,109827.0
kerby,False,False,109742.0
talal,False,False,109727.0
nocte,False,False,109719.0
chimu,False,False,109716.0
eutaw,False,False,109712.0
compa,False,False,109706.0
ulick,False,False,109703.0
heger,False,False,109676.0
basha,False,False,109598.0
labat,False,False,109553.0
coucy,False,False,109545.0
proba,False,False,109515.0
lindo,False,False,109510.0
viney,False,False,109503.0
opler,False,False,109503.0
afzal,False,False,109432.0
skoog,False,False,109377.0
somes,False,False,109341.0
nolde,False,False,109302.0
hulot,False,False,109289.0
accad,False,False,109267.0
poros,False,False,109263.0
ftill,False,False,109262.0
citty,False,False,109192.0
harar,False,False,109189.0
fusco,False,False,109150.0
gatos,False,False,109028.0
islip,False,False,109012.0
wishy,False,False,108999.0
delco,False,False,108970.0
kisch,False,False,108968.0
conze,False,False,108957.0
teran,False,False,108931.0
beppo,False,False,108903.0
josey,False,False,108891.0
gehry,False,False,108883.0
nyack,False,False,108874.0
posto,False,False,108855.0
pucci,False,False,108842.0
gotti,False,False,108831.0
kathi,False,False,108820.0
handb,False,False,108799.0
mathe,False,False,108798.0
yancy,False,False,108719.0
nurbs,False,False,108717.0
httle,False,False,108716.0
eidem,False,False,108710.0
nulle,False,False,108703.0
nigga,False,False,108646.0
leite,False,False,108601.0
alper,False,False,108527.0
kiran,False,False,108504.0
orage,False,False,108501.0
cious,False,False,108468.0
klare,False,False,108431.0
lahor,False,False,108399.0
denon,False,False,108383.0
